question_id,answer_category,semantic_entropy,normalized_entropy,active_clusters,flip_rate,majority_verdict,n_trials,p_correct,p_incorrect,p_unsure,answer_type_ner,question_length,context_length,expected_verdict,is_unstable,is_mismatch,issue_type
tc_1243,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,8,2000,CORRECT,False,False,stable_correct
tc_1243,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000,INCORRECT,False,False,stable_correct
tc_2128,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000,INCORRECT,False,False,stable_correct
tc_2128,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,ORG,12,2000,CORRECT,False,True,mismatch_only
tc_2128,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000,INCORRECT,False,False,stable_correct
tc_2505,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,2000,INCORRECT,False,False,stable_correct
tc_2505,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,11,2000,CORRECT,False,False,stable_correct
tc_2505,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,2000,INCORRECT,False,False,stable_correct
tc_276,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,141,INCORRECT,False,False,stable_correct
tc_276,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,13,141,CORRECT,False,False,stable_correct
tc_276,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,141,INCORRECT,False,False,stable_correct
tc_2806,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,1810,INCORRECT,False,False,stable_correct
tc_2806,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,11,1810,CORRECT,False,False,stable_correct
tc_2806,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,1810,INCORRECT,False,False,stable_correct
wh_1332,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,14,2000,INCORRECT,False,False,stable_correct
wh_1332,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,14,2000,CORRECT,False,False,stable_correct
wh_1332,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,14,2000,INCORRECT,False,False,stable_correct
wh_1544,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000,INCORRECT,False,False,stable_correct
wh_1544,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000,CORRECT,False,True,mismatch_only
wh_1544,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000,INCORRECT,False,False,stable_correct
wh_194,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,20,1439,INCORRECT,False,False,stable_correct
wh_194,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,20,1439,CORRECT,False,False,stable_correct
wh_194,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,20,1439,INCORRECT,False,False,stable_correct
wh_2009,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000,INCORRECT,False,False,stable_correct
wh_2009,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,17,2000,CORRECT,False,False,stable_correct
wh_2009,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000,INCORRECT,False,False,stable_correct
wh_2759,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,24,744,INCORRECT,False,False,stable_correct
wh_2759,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,24,744,CORRECT,False,False,stable_correct
wh_2759,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,24,744,INCORRECT,False,False,stable_correct
wh_3424,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000,INCORRECT,False,False,stable_correct
wh_3424,correct,0.5004024235381879,0.7219280948873623,2,0.2,INCORRECT,30,0.2,0.8,0.0,OTHER,8,2000,CORRECT,True,True,both
wh_3424,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000,INCORRECT,False,False,stable_correct
wh_3446,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,16,2000,INCORRECT,False,False,stable_correct
wh_3446,correct,0.24493002679463532,0.3533593350214213,2,0.06666666666666667,INCORRECT,30,0.06666666666666667,0.9333333333333333,0.0,ORG,16,2000,CORRECT,True,True,both
wh_3446,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,16,2000,INCORRECT,False,False,stable_correct
wh_3853,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,16,2000,INCORRECT,False,False,stable_correct
wh_3853,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,16,2000,CORRECT,False,False,stable_correct
wh_3853,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,16,2000,INCORRECT,False,False,stable_correct
wh_396,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000,INCORRECT,False,False,stable_correct
wh_396,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,13,2000,CORRECT,False,False,stable_correct
wh_396,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000,INCORRECT,False,False,stable_correct
wh_684,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,32,2000,INCORRECT,False,False,stable_correct
wh_684,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,32,2000,CORRECT,False,True,mismatch_only
wh_684,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,32,2000,INCORRECT,False,False,stable_correct
wh_727,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000,INCORRECT,False,False,stable_correct
wh_727,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,18,2000,CORRECT,False,False,stable_correct
wh_727,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000,INCORRECT,False,False,stable_correct
wh_817,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000,INCORRECT,False,False,stable_correct
wh_817,correct,0.45056120886630463,0.6500224216483541,2,0.16666666666666666,INCORRECT,30,0.16666666666666666,0.8333333333333334,0.0,ORG,7,2000,CORRECT,True,True,both
wh_817,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000,INCORRECT,False,False,stable_correct
wh_88,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,17,2000,INCORRECT,False,False,stable_correct
wh_88,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,17,2000,CORRECT,False,False,stable_correct
wh_88,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,17,2000,INCORRECT,False,False,stable_correct
